"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총인원"
"3230000","323000001020070009","2007-11-01","","03","폐업","0002","폐업","2014-07-31","","","","430-7585","36.37","","","서울특별시 송파구 송이로 98 (가락동)","05713","해밀동물병원","2015-07-31 13:05:49","I","2018-08-31 23:59:59.0","","210623.551672443    ","443914.310014884    ","동물병원","","","000",""
"3230000","323000001020070010","2007-11-30","","03","폐업","0002","폐업","2008-09-29","","","","413-6676","27","","서울특별시 송파구 방이동 136-13번지 지상1층 ","서울특별시 송파구 가락로 259 (방이동,지상1층)","","레인보우동물병원","2015-07-28 18:02:56","I","2018-08-31 23:59:59.0","","210413.194501406    ","445439.810176902    ","동물병원","","","000",""
"3230000","323000001020110007","2011-07-20","","03","폐업","0002","폐업","2016-07-13","","","","2203-0040","0","","서울특별시 송파구 잠실동 40번지 갤러리아팰리스상가내 지하1층136-11호 ","서울특별시 송파구 올림픽로 212 (잠실동,갤러리아팰리스상가내 지하1층136-11호)","","잠실초이 동물병원","2016-07-13 14:09:11","I","2018-08-31 23:59:59.0","","208233.926974585    ","445435.257647797    ","동물병원","","","000",""
"3230000","323000001020010006","2001-05-29","","03","폐업","0002","폐업","2008-01-10","","","","419-8275","0","","서울특별시 송파구 삼전동 48-10번지 ","서울특별시 송파구 백제고분로 214 (삼전동)","","건국동물병원","2015-07-28 16:58:01","I","2018-08-31 23:59:59.0","","207914.786189844    ","444584.647018072    ","동물병원","","","000",""
"3230000","323000001020010007","2001-07-06","","03","폐업","0002","폐업","2011-07-06","","","","400-7582","0","","서울특별시 송파구 가락동 125-8번지 ","서울특별시 송파구 송이로 171 (가락동)","","봄빛동물병원","2015-07-29 17:08:40","I","2018-08-31 23:59:59.0","","211082.480335037    ","443326.359340829    ","동물병원","","","000",""
"3230000","323000001020010008","2001-11-05","","03","폐업","0002","폐업","2011-06-28","","","","416-8070","0","","","서울특별시 송파구 오금로 168 (송파동)","05662","강남종합동물병원","2015-07-31 11:02:52","I","2018-08-31 23:59:59.0","","209918.583080726    ","445270.497368313    ","동물병원","","","000",""
"3230000","323000001020080004","2008-04-21","","03","폐업","0002","폐업","2018-02-12","","","","420-0975","53.77","","","서울특별시 송파구 석촌호수로 94 (잠실동)","05564","신천 동물병원","2018-02-12 17:47:45","I","2018-08-31 23:59:59.0","","207664.912872888    ","445106.471270299    ","동물병원","","","000",""
"3230000","323000001020080005","2008-08-22","","03","폐업","0002","폐업","2012-01-30","","","","3431-6007","0","","서울특별시 송파구 석촌동 1-1번지 신동아로쟌뷰 1층(114호) ","서울특별시 송파구 석촌호수로 188 (석촌동,신동아로쟌뷰 1층(114호))","","로잔동물병원","2015-07-28 18:06:47","I","2018-08-31 23:59:59.0","","208570.23058604     ","444895.883501208    ","동물병원","","","000",""
"3230000","323000001020090001","2009-02-19","","03","폐업","0002","폐업","2011-01-31","","","","3401-7588","70","","서울특별시 송파구 문정동 11-8번지 지상2층 ","서울특별시 송파구 송이로32길 16 (문정동,지상2층)","","서울동물병원","2015-07-29 17:16:07","I","2018-08-31 23:59:59.0","","211216.876756012    ","442963.927571132    ","동물병원","","","000",""
"3230000","323000001020140005","2014-10-08","","03","폐업","0002","폐업","2018-09-30","","","","02-3213-2798","0","","","서울특별시 송파구 올림픽로 300, 지하1층 (신천동, 롯데마트 엔터테인먼트)","05551","펫가든동물병원 월드타워점","2018-10-02 14:08:22","U","2018-10-04 02:35:39.0","","209074.900840074    ","445657.80932984     ","동물병원","","","000",""
"3230000","323000001020090003","2009-04-23","","03","폐업","0002","폐업","2010-04-07","","","","02-565-7582","0","","서울특별시 송파구 잠실동 19-9번지 2A12호","","","알프스 동물병원","2015-07-29 17:35:42","I","2018-08-31 23:59:59.0","","207373.50021477     ","445545.656024061    ","동물병원","","","000",""
"3230000","323000001020090004","2009-04-24","","03","폐업","0002","폐업","2009-11-24","","","","443-2222","0","","서울특별시 송파구 가락동 137-3번지 102호","","","내사랑 동물병원","2015-07-28 17:39:24","I","2018-08-31 23:59:59.0","","211262.994857358    ","443408.278406299    ","동물병원","","","000",""
"3230000","323000001020090005","2009-06-03","","03","폐업","0002","폐업","2019-02-07","","","","430-5353","55.13","","","서울특별시 송파구 마천로 76 (오금동)","05659","솔로몬동물병원","2019-02-07 10:49:49","U","2019-02-09 02:40:00.0","","211298.667149472    ","445021.964533794    ","동물병원","","","000",""
"3230000","323000001020090007","2009-11-10","","03","폐업","0002","폐업","2012-03-16","","","","473-0577","20.7","","서울특별시 송파구 풍납동 257-95번지 지상1층 ","서울특별시 송파구 토성로 30-1 (풍납동,지상1층)","","튼튼동물병원","2015-07-30 20:01:14","I","2018-08-31 23:59:59.0","","209976.153437942    ","447559.131102071    ","동물병원","","","000",""
"3230000","323000001020090008","2009-11-30","","03","폐업","0002","폐업","2014-12-15","","","","420-7580","67.96","","","서울특별시 송파구 백제고분로 115 (잠실동, 그린빌딩1층)","05570","꿈이 크는 동물병원","2015-07-31 11:05:01","I","2018-08-31 23:59:59.0","","207003.155869738    ","444965.148626967    ","동물병원","","","000",""
"3230000","323000001020100001","2010-02-03","","03","폐업","0002","폐업","2017-03-05","","","","422-7773","0","","","서울특별시 송파구 석촌호수로 74 (잠실동)","05559","참 동물병원","2017-03-08 16:47:34","I","2018-08-31 23:59:59.0","","207484.455719707    ","445299.331191369    ","동물병원","","","000",""
"3230000","323000001020100002","2010-05-25","","03","폐업","0002","폐업","2022-05-20","","","","420-9993","0","","서울특별시 송파구 송파동 103-29 ","서울특별시 송파구 가락로 162, 1층 (송파동)","05675","한양종합동물병원","2022-05-23 17:59:28","U","2022-05-25 02:40:00.0","","209960.669881595    ","444566.344556444    ","동물병원","","","000","0"
"3230000","323000001020100004","2010-08-30","","03","폐업","0002","폐업","2022-02-03","","","","2144-6175","45.53","","서울특별시 송파구 잠실동 40 갤러리아팰리스상가 124호","서울특별시 송파구 올림픽로 212, 상가동 124호 (잠실동, 갤러리아팰리스)","05553","갤러리아동물병원","2022-02-08 14:57:05","U","2022-02-10 02:40:00.0","","208233.926974585    ","445435.257647797    ","동물병원","","","000","0"
"3230000","323000001020110002","2011-02-08","","03","폐업","0002","폐업","2012-07-18","","","","","0","","","서울특별시 강서구 가로공원로80길 6, 2층 2호 (화곡동, 태영아트빌)","07762","24시송파서울동물병원","2015-07-29 17:18:02","I","2018-08-31 23:59:59.0","","185674.311733194    ","448312.357884851    ","동물병원","","","000",""
"3230000","323000001020110003","2011-06-28","","03","폐업","0002","폐업","2019-04-11","","","","2047-4224","0","","서울특별시 송파구 문정동 628번지 가든파이브툴 지하1층 ","서울특별시 송파구 충민로 10, 가든파이브툴 지하1층 (문정동)","05840","웰니스동물병원","2019-04-11 14:52:07","U","2019-04-13 02:40:00.0","","210480.282018702    ","441833.16323518     ","동물병원","","","000",""
"3230000","323000001019990002","1999-04-30","","03","폐업","0002","폐업","2016-11-01","","","","404-8275","0","","서울특별시 송파구 거여동 183-11번지 ","서울특별시 송파구 마천로 274 (거여동)","","첼린저동물병원","2016-11-02 14:15:28","I","2018-08-31 23:59:59.0","","212923.431207523    ","443926.046944952    ","동물병원","","","000",""
"3230000","323000001019990003","1999-07-08","","03","폐업","0002","폐업","2000-02-29","","","","4030222","0","","서울특별시 송파구 가락동 49-3번지 ","","","밍키종합동물병원","2015-07-29 16:59:57","I","2018-08-31 23:59:59.0","","210649.574428192    ","443956.992699821    ","동물병원","","","000",""
"3230000","323000001019990004","1999-07-08","","03","폐업","0002","폐업","2010-05-18","","","","420-9993","0","","서울특별시 송파구 송파동 103-29번지 ","서울특별시 송파구 가락로 162 (송파동)","","한양종합동물병원","2015-07-30 20:10:55","I","2018-08-31 23:59:59.0","","209960.669881595    ","444566.344556444    ","동물병원","","","000",""
"3230000","323000001020010010","2002-01-14","","03","폐업","0002","폐업","2003-02-13","","","","4004633","0","","서울특별시 송파구 방이동 89-5번지 G상가105호 ","서울특별시 송파구 강동대로 320 (방이동,G상가105호)","","올림픽동물병원","2003-03-26 10:08:28","I","2018-08-31 23:59:59.0","","212327.8926835      ","446210.663123865    ","동물병원","","","000",""
"3230000","323000001020020002","2002-03-18","","03","폐업","0002","폐업","2002-11-11","","","","4047582","0","","서울특별시 송파구 가락동 101-1번지 ","","","훼밀리동물병원","2015-07-30 20:15:28","I","2018-08-31 23:59:59.0","","210600.11492768     ","443166.621778007    ","동물병원","","","000",""
"3230000","323000001020020004","2002-05-06","","03","폐업","0002","폐업","2008-11-26","","","","449-7580","0","","서울특별시 송파구 가락동 137-3번지 ","","","메디칼동물병원","2015-07-28 18:11:14","I","2018-08-31 23:59:59.0","","211262.994857358    ","443408.278406299    ","동물병원","","","000",""
"3230000","323000001020020005","2002-05-08","","03","폐업","0002","폐업","2011-11-16","","","","412-0098","0","","서울특별시 송파구 잠실동 228-10번지 ","서울특별시 송파구 백제고분로 131 (잠실동)","","팔라스동물병원","2015-07-31 17:37:58","I","2018-08-31 23:59:59.0","","207154.999826048    ","444910.897363304    ","동물병원","","","000",""
"3230000","323000001020020006","2002-07-26","","03","폐업","0002","폐업","2017-04-03","","","","2202-3633","0","","","서울특별시 송파구 송파대로 451 (석촌동)","05609","닥터제이동물병원","2017-04-03 15:33:42","I","2018-08-31 23:59:59.0","","209259.359221441    ","444929.159276105    ","동물병원","","","000",""
"3230000","323000001020020009","2002-10-16","","03","폐업","0002","폐업","2009-03-20","","","","449-8575","0","","서울특별시 송파구 마천동 576번지 우방아파트상가 ","서울특별시 송파구 성내천로 211 (마천동,우방아파트상가)","","메디펫동물병원","2015-07-29 16:56:46","I","2018-08-31 23:59:59.0","","213374.482750903    ","444245.235268426    ","동물병원","","","000",""
"3230000","323000001020030002","2003-02-14","","03","폐업","0002","폐업","2012-10-18","","","","400-4633","0","","","서울특별시 송파구 강동대로 300 (방이동)","05649","오즈동물병원","2015-07-31 11:22:41","I","2018-08-31 23:59:59.0","","","","동물병원","","","000",""
"3230000","323000001020030003","2003-02-18","","03","폐업","0002","폐업","2003-06-05","","","","413-7119","0","","서울특별시 송파구 방이동 114-5번지 ","서울특별시 송파구 오금로 169 (방이동)","","페미페츠동물병원","2015-07-30 20:04:20","I","2018-08-31 23:59:59.0","","209966.384911558    ","445301.767746638    ","동물병원","","","000",""
"3230000","323000001020030004","2003-04-10","","03","폐업","0002","폐업","2015-03-31","","","","423-2075","33.4","","","서울특별시 송파구 올림픽로35길 124 (신천동)","05504","늘푸른동물병원","2015-07-31 11:05:48","I","2018-08-31 23:59:59.0","","208707.089897534    ","446299.352775446    ","동물병원","","","000",""
"3230000","323000001020030005","2003-04-25","","03","폐업","0002","폐업","2004-03-09","","","","416-0126","33","","서울특별시 송파구 송파동 89-4번지 ","","","바울동물병원","2015-07-29 17:03:00","I","2018-08-31 23:59:59.0","","209567.180001638    ","444619.884666112    ","동물병원","","","000",""
"3230000","323000001020110005","2011-07-01","","03","폐업","0002","폐업","2015-03-02","","","","416-8070","0","","서울특별시 송파구 송파동 135-8번지 ","서울특별시 송파구 오금로 168 (송파동)","05662","강남종합동물병원","2015-07-28 16:49:40","I","2018-08-31 23:59:59.0","","209918.583080726    ","445270.497368313    ","동물병원","","","L00",""
"3230000","323000001020110006","2011-07-15","","03","폐업","0002","폐업","2017-06-24","","","","431-7575","36.75","","서울특별시 송파구 가락동 193-3번지 광성빌딩106호 ","서울특별시 송파구 동남로 202 (가락동,광성빌딩106호)","","더 동물병원","2017-06-23 10:16:14","I","2018-08-31 23:59:59.0","","211522.187830574    ","443693.193640948    ","동물병원","","","000",""
"3230000","323000001020030007","2003-05-07","","03","폐업","0002","폐업","2020-08-31","","","","402-9119","207","","서울특별시 송파구 오금동 95-1 이화빌딩 ","서울특별시 송파구 중대로 320, 이화빌딩 1층 (오금동)","05720","준동물병원","2020-08-31 14:37:31","U","2020-09-02 02:40:00.0","","211776.359911923    ","445161.729493138    ","동물병원","","","000",""
"3230000","323000001020030008","2003-06-05","","03","폐업","0002","폐업","2003-06-05","","","","","0","","서울특별시 송파구 방이동 114-5번지 ","서울특별시 송파구 오금로 169 (방이동)","","패미페츠동물병원","2003-06-18 10:34:38","I","2018-08-31 23:59:59.0","","209966.384911558    ","445301.767746638    ","동물병원","","","000",""
"3230000","323000001020030009","2003-06-10","","03","폐업","0002","폐업","2003-12-04","","","","413-7119","0","","서울특별시 송파구 방이동 114-5  번지 1.2층 ","","","(주)패미페츠동물병원","2003-12-04 17:02:20","I","2018-08-31 23:59:59.0","","","","동물병원","","","L00",""
"3230000","323000001020030010","2003-02-18","","03","폐업","0002","폐업","2003-06-07","","","","","120","","서울특별시 송파구 방이동 114-5  번지 ","","","패미페츠동물병원","2003-06-12 17:50:39","I","2018-08-31 23:59:59.0","","","","동물병원","","","",""
"3230000","323000001020030011","2003-06-04","","03","폐업","0002","폐업","2003-06-05","","","","","0","","서울특별시 송파구 방이동 114-5  번지 ","","","패미페츠동물병원","2003-06-16 11:27:56","I","2018-08-31 23:59:59.0","","","","동물병원","","","",""
"3230000","323000001020220004","2022-05-04","","03","폐업","0002","폐업","2023-09-11","","","","02-6956-5259","0","","서울특별시 송파구 오금동 1 홍일빌딩 ","서울특별시 송파구 양재대로 1164, 홍일빌딩 2층 (오금동)","05652","엘리트 동물의료센터","2023-09-11 17:25:43","U","2023-09-13 02:40:00.0","","211282.308702926    ","445435.901904076    ","동물병원","","","000","0"
"3240000","324000001020190001","2019-03-29","","01","영업/정상","0000","정상","","","","","02-426-7722","","","서울특별시 강동구 강일동 679-2번지 MIDC빌딩 ","서울특별시 강동구 아리수로 421, MIDC빌딩 101호 (강일동)","05211","아프리카동물병원","2019-03-29 17:04:37","I","2019-03-31 02:20:09.0","","215311.087618287    ","451385.841389885    ","동물병원","","","000",""
"3240000","324000001020240004","2024-06-13","","01","영업/정상","0000","정상","","","","","02)6958-7975","","","서울특별시 강동구 둔촌동 517 미림빌딩 ","서울특별시 강동구 양재대로 1384, 미림빌딩 1층 7,8,9호 (둔촌동)","05372","강동큰숲동물병원","2024-06-13 09:30:16","I","2024-06-15 00:14:13.0","","212071.095285346    ","447496.789395109    ","동물병원","","","000","0"
"3240000","324000001020200001","2020-02-07","","01","영업/정상","0000","정상","","","","","02-6949-5775","0","","서울특별시 강동구 길동 413-46 베스트올 ","서울특별시 강동구 양재대로 1453, 베스트올 1층 (길동)","05353","펫트리동물의료센터","2023-04-07 14:39:34","U","2023-04-09 02:40:00.0","","212205.324163557    ","448170.096215943    ","동물병원","","","000","0"
"3240000","324000001020240003","2024-05-09","","01","영업/정상","0000","정상","","","","","02-2088-1010","","","서울특별시 강동구 고덕동 693 고덕그라시움(제1상가) ","서울특별시 강동구 고덕로 353, 고덕그라시움(제1상가) 1층 제비104호 (고덕동)","05224","루리동물병원","2024-05-09 10:07:10","I","2024-05-11 00:14:42.0","","214299.644266879    ","450637.954760292    ","동물병원","","","000","0"
"3240000","324000001020200003","2020-05-12","","01","영업/정상","0000","정상","","","","","02-6953-7512","0","","서울특별시 강동구 고덕동 172-9 ","서울특별시 강동구 상일로 153, 1층 (고덕동)","05222","도담동물병원","2023-12-06 11:11:28","U","2023-12-08 02:40:00.0","","214989.297025493    ","450945.407863605    ","동물병원","","","000","0"
"3240000","324000001020210005","2021-11-09","","01","영업/정상","0000","정상","","","","","02-441-7585","","","서울특별시 강동구 고덕동 210-1 고덕센트럴푸르지오 209호","서울특별시 강동구 고덕로 399, 209호 (고덕동, 고덕센트럴푸르지오)","05222","고덕 동물의료센터","2021-11-09 14:21:32","I","2021-11-11 00:22:54.0","","214956.131343654    ","450617.923583608    ","동물병원","","","000","0"
"3240000","324000001020230001","2023-03-07","","01","영업/정상","0000","정상","","","","","02-3427-6419","","","서울특별시 강동구 고덕동 191-3 ","서울특별시 강동구 고덕로83길 32, 2층 (고덕동)","05222","피카소동물병원","2023-03-07 10:38:17","I","2023-03-09 00:41:39.0","","214846.333741577    ","450705.80005269     ","동물병원","","","000","0"
"3240000","324000001020240001","2024-03-13","","01","영업/정상","0000","정상","","","","","","","","서울특별시 강동구 천호동 43-3 ","서울특별시 강동구 양재대로127길 31, 1층 (천호동)","05314","구민동물병원","2024-03-13 13:31:22","I","2024-03-15 00:15:30.0","","212388.04155829     ","449247.738023803    ","동물병원","","","000","0"
"3240000","324000001020180005","2018-07-30","","01","영업/정상","0000","정상","","","","","02-6403-1750","0","","서울특별시 강동구 길동 345-5번지 ","서울특별시 강동구 천중로49길 4 (길동)","05303","사랑동물병원","2018-07-30 10:34:19","I","2018-08-31 23:59:59.0","","212572.554132433    ","448779.318268717    ","동물병원","","","000",""
"3240000","324000001020210001","2021-05-17","","01","영업/정상","0000","정상","","","","","02-426-7979","0","","서울특별시 강동구 강일동 75-10 골드프라자 202-203호","서울특별시 강동구 아리수로93나길 60, 골드프라자 202-203호 (강일동)","05415","메이플 동물의료센터","2025-10-24 09:55:05","U","2024-10-30 22:06:00.0","","215401.064224577","452247.431947179","","","","",""
"3240000","324000001020070004","2007-10-12","","01","영업/정상","0000","정상","","","","","02-476-8275","35","","","서울특별시 강동구 천호대로 1057 (천호동)","05336","시온동물병원","2023-02-17 13:36:51","U","2023-05-26 08:48:36.0","","211376.044890555    ","448340.166805157    ","동물병원","","","000","0"
"3240000","324000001020080003","2008-08-12","","01","영업/정상","0000","정상","","","","","02-442-2223","21.38","","","서울특별시 강동구 고덕로 162, 101호 (명일동)","05257","늘사랑동물병원","2023-02-17 13:37:39","U","2023-05-26 08:48:36.0","","212595.581996493    ","450259.464916708    ","동물병원","","","000","0"
"3240000","324000001020050007","2005-08-11","","01","영업/정상","0000","정상","","","","","02-474-7588","50.59","","","서울특별시 강동구 상암로 64 (천호동)","05319","정동물병원","2023-02-17 13:36:29","U","2023-05-26 08:48:36.0","","211441.131850288    ","449622.883948052    ","동물병원","","","000","0"
"3240000","324000001019910001","1991-06-19","","01","영업/정상","0000","정상","","","","","02-3426-5079","0","","서울특별시 강동구 암사동 503-22 내호빌딩 ","서울특별시 강동구 올림픽로 793, 내호빌딩 1층 (암사동)","05241","암사동물병원","2023-02-17 13:23:46","U","2023-02-19 02:40:00.0","","211233.085633783    ","449979.012199459    ","동물병원","","","000","0"
"3240000","324000001020020003","2002-10-30","","01","영업/정상","0000","정상","","","","","02-428-7893","79.59","","서울특별시 강동구 명일동 ","서울특별시 강동구 구천면로 446 (명일동)","05293","사랑이있는동물병원","2020-03-25 20:49:38","U","2020-03-27 02:40:00.0","","212967.326934145    ","449677.159165055    ","동물병원","","","000",""
"3240000","324000001020160002","2016-06-16","","01","영업/정상","0000","정상","","","","","02-476-3927","147.6","","서울특별시 강동구 성내동 449-13 ","서울특별시 강동구 양재대로 1299, 1층 (성내동)","05408","방주동물의료센터","2024-12-24 17:40:48","U","2024-12-27 02:40:00.0","","211745.018097971    ","446699.196101461    ","동물병원","","","000","0"
"3240000","324000001020160004","2016-10-27","","01","영업/정상","0000","정상","","","","","02-428-1661","73.34","","서울특별시 강동구 암사동 503-23번지 ","서울특별시 강동구 올림픽로 787, 1층 (암사동, 태성프라자)","05241","올바른동물병원","2018-11-13 17:23:51","U","2018-11-15 02:35:43.0","","211216.359129232    ","449919.980434795    ","동물병원","","","000",""
"3240000","324000001020180004","2018-07-26","","01","영업/정상","0000","정상","","","","","02-486-4252","0","","서울특별시 강동구 둔촌동 53번지 원경빌딩 ","서울특별시 강동구 천호대로 1186, 원경빌딩 102호 (둔촌동)","05361","김태화동물병원","2018-07-26 11:37:51","I","2018-08-31 23:59:59.0","","212589.743486515    ","447977.592820866    ","동물병원","","","000",""
"3240000","324000001020030005","2003-06-07","","01","영업/정상","0000","정상","","","","","02-427-5685","50.95","","","서울특별시 강동구 동남로73길 26 (명일동)","05269","해태동물병원","2023-02-17 13:35:15","U","2023-05-26 08:48:36.0","","213607.080568254    ","450119.168256979    ","동물병원","","","000","0"
"3240000","324000001020030006","2003-06-07","","01","영업/정상","0000","정상","","","","","02-488-3703","0","","","서울특별시 강동구 구천면로 238 (천호동)","05334","현대종합동물병원","2023-02-17 13:35:50","U","2023-05-26 08:48:36.0","","211494.454146523    ","448831.521140103    ","동물병원","","","000","0"
"3240000","324000001020030009","2003-03-07","","01","영업/정상","0000","정상","","","","","02-488-7510","0","","서울특별시 강동구 천호동 233-145 19통4반 ","서울특별시 강동구 구천면로 322 (천호동)","05309","CH동물병원","2023-02-17 13:34:05","U","2023-02-19 02:40:00.0","","211916.228910522    ","449541.375632359    ","동물병원","","","000","0"
"3240000","324000001020170004","2017-10-10","","01","영업/정상","0000","정상","","","","","02-476-7582","0","","서울특별시 강동구 천호동 25-15 약제빌딩 ","서울특별시 강동구 양재대로 1603, 약제빌딩 1층 (천호동)","05306","안단테 동물의료센터","2023-08-08 13:28:24","U","2023-08-10 02:40:00.0","","212597.785244413    ","449625.306070748    ","동물병원","","","000","0"
"3240000","324000001020170001","2017-07-21","","01","영업/정상","0000","정상","","","","","02-441-5515","0","","서울특별시 강동구 고덕동 688번지 래미안힐스테이트고덕 상가 2층 212,213호 ","서울특별시 강동구 아리수로50길 50 (고덕동, 래미안힐스테이트고덕 상가 2층 212,213호)","05229","고덕 고래힐동물병원","2017-07-21 15:48:25","I","2018-08-31 23:59:59.0","","212926.089912845    ","450751.524331915    ","동물병원","","","000",""
"3240000","324000001020170002","2017-07-26","","01","영업/정상","0000","정상","","","","","02-472-7579","0","","서울특별시 강동구 성내동 244-2 ","서울특별시 강동구 천호대로 1122 (성내동)","05373","강동24시 SKY 동물의료센터","2022-07-25 09:01:34","U","2022-07-27 02:40:00.0","","211949.3893613      ","448022.078401654    ","동물병원","","","000","0"
"3240000","324000001020170003","2017-08-14","","01","영업/정상","0000","정상","","","","","02-426-2775","","","서울특별시 강동구 암사동 414-18번지 ","서울특별시 강동구 고덕로 133, 2층 (암사동, 강동롯데캐슬퍼스트아파트)","05236","돌봄동물병원","2017-08-14 20:10:35","I","2018-08-31 23:59:59.0","","212334.9584644      ","450346.790651613    ","동물병원","","","000",""
"3240000","324000001020160005","2016-12-29","","01","영업/정상","0000","정상","","","","","02-484-4063","59.85","","서울특별시 강동구 성내동 322-7번지 1층 ","서울특별시 강동구 올림픽로 566, 1층 (성내동)","05391","닥터표동물병원","2017-01-25 09:57:37","I","2018-08-31 23:59:59.0","","210666.544542252    ","447767.967685704    ","동물병원","","","000",""
"3240000","324000001020220002","2022-10-12","","01","영업/정상","0000","정상","","","","","02-478-2208","18","","서울특별시 강동구 길동 402-10","서울특별시 강동구 천호대로191길 6(길동)","05350","양지가축동물병원","2025-09-11 16:13:42","U","2024-12-08 23:03:00.0","","212700.316125213","448138.401469213","","","","",""
"3240000","324000001020030002","2003-06-07","","01","영업/정상","0000","정상","","","","","02-472-7343","0","","서울특별시 강동구 길동 336-4 ","서울특별시 강동구 양재대로 1532 (길동)","05303","강동동물병원","2023-02-17 13:35:30","U","2023-02-19 02:40:00.0","","212473.830136984    ","448911.588914238    ","동물병원","","","000","0"
"3240000","324000001020030003","2003-06-07","","01","영업/정상","0000","정상","","","","","02-474-5100","88.24","","서울특별시 강동구 성내동 415-1 ","서울특별시 강동구 양재대로 1385 (성내동)","05376","둔촌동물병원","2023-02-17 13:35:00","U","2023-02-19 02:40:00.0","","212003.885525669    ","447526.554465662    ","동물병원","","","000","0"
"3240000","324000001020180002","2018-04-30","","01","영업/정상","0000","정상","","","","","02-484-7975","102","","서울특별시 강동구 천호동 25-6 조희빌딩 ","서울특별시 강동구 양재대로 1609, 조희빌딩 1층 (천호동)","05306","동물병원 공감","2023-07-27 09:45:36","U","2023-07-29 02:40:00.0","","212605.500099383    ","449677.002959155    ","동물병원","","","000","0"
"3240000","324000001020010002","2001-04-13","","01","영업/정상","0000","정상","","","","","02-474-0117","0","","","서울특별시 강동구 구천면로 289 (천호동)","05320","다래동물병원","2023-02-17 13:32:53","U","2023-05-26 08:48:36.0","","211723.368575566    ","449296.322354931    ","동물병원","","","000","0"
"3240000","324000001019960001","1996-05-13","","01","영업/정상","0000","정상","","","","","02-429-8822","102","","서울특별시 강동구 상일동 341-2 ","서울특별시 강동구 상일로 13, 1,2층 (상일동)","05283","GD동물병원","2023-02-17 13:24:04","U","2023-02-19 02:40:00.0","","215227.409207117    ","449568.52176421     ","동물병원","","","000","0"
"3240000","324000001019990002","1999-06-29","","01","영업/정상","0000","정상","","","","","02-484-0075","120.4","","서울특별시 강동구 길동 151 ","서울특별시 강동구 천호대로 1199, 1층 104호 (길동)","05350","길종합동물병원","2023-02-17 13:25:32","U","2023-02-19 02:40:00.0","","212670.290035713    ","448106.911034348    ","동물병원","","","000","0"
"3240000","324000001019990003","1999-09-14","","01","영업/정상","0000","정상","","","","","02-484-8414","0","","서울특별시 강동구 천호동 397-27 24통1반 ","서울특별시 강동구 구천면로 237 (천호동)","05326","세종동물병원","2023-02-17 13:26:24","U","2023-02-19 02:40:00.0","","211455.529099133    ","448840.068386601    ","동물병원","","","000","0"
"3240000","324000001020000002","2000-05-31","","01","영업/정상","0000","정상","","","","","02-441-8588","52.2","","서울특별시 강동구 암사동 451-12 5통8반 ","서울특별시 강동구 고덕로 101 (암사동)","05237","가나동물병원","2023-02-17 13:32:14","U","2023-02-19 02:40:00.0","","212011.197233743    ","450302.951979838    ","동물병원","","","000","0"
"3240000","324000001020020001","2002-07-09","","01","영업/정상","0000","정상","","","","","02-488-7463","0","","","서울특별시 강동구 올림픽로 703 (천호동)","05245","쥬라기동물병원","2023-06-26 10:17:00","U","2023-06-28 02:40:00.0","","210994.485707652    ","449118.394295589    ","동물병원","","","000","0"
"3240000","324000001020040003","2004-04-13","","01","영업/정상","0000","정상","","","","","02-487-7575","62.25","","서울특별시 강동구 길동 348-5 ","서울특별시 강동구 양재대로 1508(길동)","05343","열린24시동물병원","2023-02-17 13:36:04","U","2023-02-19 02:40:00.0","","212411.971863699    ","448670.048313635    ","동물병원","","","000","0"
"3240000","324000001020040005","2004-05-31","","01","영업/정상","0000","정상","","","","","02-488-8275","161.13","","서울특별시 강동구 성내동 322-6번지 EMK빌딩 ","서울특별시 강동구 올림픽로 568, EMK빌딩 2층 (성내동)","05391","박형우동물병원","2020-05-18 16:20:15","U","2020-05-20 02:40:00.0","","210670.369892293    ","447779.714780142    ","동물병원","","","000",""
"3240000","324000001020220004","2022-10-27","","01","영업/정상","0000","정상","","","","","","25","","서울특별시 강동구 둔촌동 618-13 ","서울특별시 강동구 동남로49길 60-4, 102호 (둔촌동)","05366","힐동물병원","2024-06-04 16:41:18","U","2024-06-06 02:40:00.0","","212895.281369666    ","447860.859271611    ","동물병원","","","000","0"
"3240000","324000001020220003","2022-10-24","","01","영업/정상","0000","정상","","","","","02-441-2202","72.79","","서울특별시 강동구 명일동 46-2 고덕역 효성해링턴 타워 더퍼스트 123호","서울특별시 강동구 고덕로 262, 고덕역 효성해링턴 타워 더퍼스트 122,123호 (명일동)","05269","강동 아이안동물의료센터","2025-05-15 13:53:28","U","2024-12-04 23:07:00.0","","213593.137875629","450274.382514974","","","","",""
"3240000","324000001020220001","2022-06-30","","01","영업/정상","0000","정상","","","","","02-6949-2475","322","","서울특별시 강동구 성내동 549-1 씨네월드 ","서울특별시 강동구 성내로 48, 씨네월드 1층 (성내동)","05399","더파크동물의료센터","2023-08-02 11:57:31","U","2023-08-05 02:40:00.0","","210992.497270009    ","447372.617182859    ","동물병원","","","000","0"
